filename,steering,point_type,curr_steering
/content/dataset/2024-06-21_23-59-58-772161__sa_0.0517337770.png,0.051733777,99,0.0205557468
/content/dataset/2024-06-21_23-59-59-058934__sa_0.0042337770.png,0.004233777,99,0.0049201972
/content/dataset/2024-06-21_23-59-59-064484__sa_0.0092667050.png,0.009266705,99,0.0053368124
/content/dataset/2024-06-21_23-59-59-082224__sa_0.0143127294.png,0.0143127294,99,0.0061966164
/content/dataset/2024-06-21_23-59-59-088214__sa_0.0193942428.png,0.0193942428,99,0.0074592754
/content/dataset/2024-06-21_23-59-59-110073__sa_0.0244974723.png,0.0244974723,99,0.0090876531
/content/dataset/2024-06-21_23-59-59-116873__sa_0.0296357117.png,0.0296357117,99,0.0110498014
/content/dataset/2024-06-21_23-59-59-133876__sa_0.0347865734.png,0.0347865734,99,0.0133148317
/content/dataset/2024-06-21_23-59-59-138866__sa_0.0399713874.png,0.0399713874,99,0.0158569532
/content/dataset/2024-06-21_23-59-59-158312__sa_0.0451671944.png,0.0451671944,99,0.018650653
/content/dataset/2024-06-21_23-59-59-164416__sa_0.0504008722.png,0.0504008722,99,0.0216754793
/content/dataset/2024-06-21_23-59-59-182479__sa_0.0556467614.png,0.0556467614,99,0.0249104655
/content/dataset/2024-06-21_23-59-59-188889__sa_0.0609296908.png,0.0609296908,99,0.0283390712
/content/dataset/2024-06-21_23-59-59-207767__sa_0.0662276244.png,0.0662276244,99,0.0319442184
/content/dataset/2024-06-21_23-59-59-213267__sa_0.0715602121.png,0.0715602121,99,0.0357123831
/content/dataset/2024-06-21_23-59-59-232966__sa_0.0769057999.png,0.0769057999,99,0.0396292512
/content/dataset/2024-06-21_23-59-59-239949__sa_0.0822887907.png,0.0822887907,99,0.0436842556
/content/dataset/2024-06-21_23-59-59-291379__sa_0.0876893048.png,0.0876893048,99,0.0478659216
/content/dataset/2024-06-21_23-59-59-296425__sa_0.0931891642.png,0.0931891642,99,0.0521717949
/content/dataset/2024-06-21_23-59-59-313680__sa_0.0986980238.png,0.0986980238,99,0.0565908906
/content/dataset/2024-06-21_23-59-59-319665__sa_0.1042424407.png,0.1042424407,99,0.0611158717
/content/dataset/2024-06-21_23-59-59-338701__sa_0.1097998295.png,0.1097998295,99,0.0657379283
/content/dataset/2024-06-21_23-59-59-343683__sa_0.1153942194.png,0.1153942194,99,0.0704514352
/content/dataset/2024-06-21_23-59-59-361484__sa_0.1209986491.png,0.1209986491,99,0.0752486959
/content/dataset/2024-06-21_23-59-59-369033__sa_0.1266418009.png,0.1266418009,99,0.0801255416
/content/dataset/2024-06-21_23-59-59-386907__sa_0.1322949266.png,0.1322949266,99,0.0850754151
/content/dataset/2024-06-21_23-59-59-392432__sa_0.1379838014.png,0.1379838014,99,0.0900948977
/content/dataset/2024-06-21_23-59-59-411369__sa_0.1436865258.png,0.1436865258,99,0.0951787745
/content/dataset/2024-06-21_23-59-59-416498__sa_0.1494244123.png,0.1494244123,99,0.100324408
/content/dataset/2024-06-21_23-59-59-434588__sa_0.1551764574.png,0.1551764574,99,0.1055273772
/content/dataset/2024-06-21_23-59-59-442075__sa_0.1609627552.png,0.1609627552,99,0.1107856472
/content/dataset/2024-06-21_23-59-59-459602__sa_0.1667659678.png,0.1667659678,99,0.1160956982
/content/dataset/2024-06-21_23-59-59-466003__sa_0.1726022310.png,0.172602231,99,0.1214559273
/content/dataset/2024-06-21_23-59-59-487671__sa_0.1784533463.png,0.1784533463,99,0.1268631228
/content/dataset/2024-06-21_23-59-59-493803__sa_0.1843457427.png,0.1843457427,99,0.1323169639
/content/dataset/2024-06-21_23-59-59-512063__sa_0.1902504077.png,0.1902504077,99,0.1378143424
/content/dataset/2024-06-21_23-59-59-519359__sa_0.1961922212.png,0.1961922212,99,0.143354886
/content/dataset/2024-06-21_23-59-59-536519__sa_0.2021479931.png,0.2021479931,99,0.1489360074
/content/dataset/2024-06-21_23-59-59-542593__sa_0.2081381540.png,0.208138154,99,0.1545573735
/content/dataset/2024-06-21_23-59-59-594156__sa_0.2141404095.png,0.2141404095,99,0.1602165186
/content/dataset/2024-06-21_23-59-59-599239__sa_0.2202457752.png,0.2202457752,99,0.1659201
/content/dataset/2024-06-21_23-59-59-617855__sa_0.2263624816.png,0.2263624816,99,0.1716651682
/content/dataset/2024-06-21_23-59-59-622440__sa_0.2325131841.png,0.2325131841,99,0.1774512973
/content/dataset/2024-06-21_23-59-59-640068__sa_0.2386754460.png,0.238675446,99,0.1832759307
/content/dataset/2024-06-21_23-59-59-645967__sa_0.2448736954.png,0.2448736954,99,0.1891391648
/content/dataset/2024-06-21_23-59-59-665060__sa_0.2510827436.png,0.2510827436,99,0.1950386337
/content/dataset/2024-06-21_23-59-59-670078__sa_0.2573299217.png,0.2573299217,99,0.2009748881
/content/dataset/2024-06-21_23-59-59-689651__sa_0.2635882359.png,0.2635882359,99,0.2069457898
/content/dataset/2024-06-21_23-59-59-695220__sa_0.2698855462.png,0.2698855462,99,0.2129521484
/content/dataset/2024-06-21_23-59-59-714367__sa_0.2761960983.png,0.2761960983,99,0.2189921769
/content/dataset/2024-06-21_23-59-59-722503__sa_0.2825438838.png,0.2825438838,99,0.2250666255
/content/dataset/2024-06-21_23-59-59-740621__sa_0.2889047251.png,0.2889047251,99,0.2311738058
/content/dataset/2024-06-21_23-59-59-747055__sa_0.2953030467.png,0.2953030467,99,0.2373146015
/content/dataset/2024-06-21_23-59-59-766316__sa_0.3017142096.png,0.3017142096,99,0.2434873956
/content/dataset/2024-06-21_23-59-59-771303__sa_0.3081638980.png,0.308163898,99,0.2496932627
/content/dataset/2024-06-21_23-59-59-790393__sa_0.3146245184.png,0.3146245184,99,0.2559304633
/content/dataset/2024-06-21_23-59-59-795569__sa_0.3211203632.png,0.3211203632,99,0.2621998274
/content/dataset/2024-06-21_23-59-59-814199__sa_0.3276296153.png,0.3276296153,99,0.2684999599
/content/dataset/2024-06-21_23-59-59-819157__sa_0.3341750064.png,0.3341750064,99,0.2748318488
/content/dataset/2024-06-21_23-59-59-836479__sa_0.3407315435.png,0.3407315435,99,0.2811939244
/content/dataset/2024-06-21_23-59-59-841945__sa_0.3473214927.png,0.3473214927,99,0.2875869743
/content/dataset/2024-06-21_23-59-59-859783__sa_0.3539244404.png,0.3539244404,99,0.2940096963
/content/dataset/2024-06-21_23-59-59-912456__sa_0.3605601525.png,0.3605601525,99,0.3004628731
/content/dataset/2024-06-21_23-59-59-918417__sa_0.3673021340.png,0.367302134,99,0.3069544732
/content/dataset/2024-06-21_23-59-59-935431__sa_0.3740560489.png,0.3740560489,99,0.3134823484
/content/dataset/2024-06-21_23-59-59-942450__sa_0.3808459659.png,0.3808459659,99,0.3200469616
/content/dataset/2024-06-21_23-59-59-960398__sa_0.3876479316.png,0.3876479316,99,0.326646371
/content/dataset/2024-06-21_23-59-59-966862__sa_0.3944860220.png,0.394486022,99,0.3332812198
/content/dataset/2024-06-21_23-59-59-983666__sa_0.4013368034.png,0.4013368034,99,0.339949767
/content/dataset/2024-06-21_23-59-59-989652__sa_0.4082211938.png,0.4082211938,99,0.3466525212
/content/dataset/2024-06-22_00-00-00-008418__sa_0.4151185622.png,0.4151185622,99,0.3533878917
/content/dataset/2024-06-22_00-00-00-015521__sa_0.4220544620.png,0.422054462,99,0.3601569828
/content/dataset/2024-06-22_00-00-00-034749__sa_0.4290044856.png,0.4290044856,99,0.366958361
/content/dataset/2024-06-22_00-00-00-039737__sa_0.4359910378.png,0.4359910378,99,0.3737929617
/content/dataset/2024-06-22_00-00-00-058736__sa_0.4429906192.png,0.4429906192,99,0.3806592863
/content/dataset/2024-06-22_00-00-00-063723__sa_0.4500231519.png,0.4500231519,99,0.3875579667
/content/dataset/2024-06-22_00-00-00-084711__sa_0.4570696540.png,0.457069654,99,0.3944876767
/content/dataset/2024-06-22_00-00-00-089743__sa_0.4641561303.png,0.4641561303,99,0.4014498101
/content/dataset/2024-06-22_00-00-00-108654__sa_0.4712537160.png,0.471253716,99,0.4084427371
/content/dataset/2024-06-22_00-00-00-114149__sa_0.4783880792.png,0.4783880792,99,0.4154675471
/content/dataset/2024-06-22_00-00-00-132713__sa_0.4855354285.png,0.4855354285,99,0.4225228388
/content/dataset/2024-06-22_00-00-00-139116__sa_0.4927186828.png,0.4927186828,99,0.4296096336
/content/dataset/2024-06-22_00-00-00-158464__sa_0.4999149275.png,0.4999149275,99,0.4367265523
/content/dataset/2024-06-22_00-00-00-163957__sa_0.5071489058.png,0.5071489058,99,0.4431603078
/content/dataset/2024-06-22_00-00-00-218812__sa_0.5143938761.png,0.5143938761,99,0.4489719668
/content/dataset/2024-06-22_00-00-00-226389__sa_0.5217495708.png,0.5217495708,99,0.4542239308
/content/dataset/2024-06-22_00-00-00-243728__sa_0.5291194224.png,0.5291194224,99,0.4589713546
/content/dataset/2024-06-22_00-00-00-249711__sa_0.5365239291.png,0.5365239291,99,0.4632633868
/content/dataset/2024-06-22_00-00-00-268936__sa_0.5439414129.png,0.5439414129,99,0.4671440615
/content/dataset/2024-06-22_00-00-00-274893__sa_0.5513943491.png,0.5513943491,99,0.4706529756
/content/dataset/2024-06-22_00-00-00-294644__sa_0.5588611879.png,0.5588611879,99,0.4738258193
/content/dataset/2024-06-22_00-00-00-300212__sa_0.5663655357.png,0.5663655357,99,0.4766948072
/content/dataset/2024-06-22_00-00-00-318596__sa_0.5738840675.png,0.5738840675,99,0.4792890381
/content/dataset/2024-06-22_00-00-00-326842__sa_0.5814403138.png,0.5814403138,99,0.4816348045
/content/dataset/2024-06-22_00-00-00-345102__sa_0.5890110536.png,0.5890110536,99,0.4837558675
/content/dataset/2024-06-22_00-00-00-380585__sa_0.5966203070.png,0.596620307,99,0.4856737011
/content/dataset/2024-06-22_00-00-00-399735__sa_0.6043007441.png,0.6043007441,99,0.4874077141
/content/dataset/2024-06-22_00-00-00-405228__sa_0.6120182738.png,0.6120182738,99,0.4889754505
/content/dataset/2024-06-22_00-00-00-424015__sa_0.6197477841.png,0.6197477841,99,0.4903927706
/content/dataset/2024-06-22_00-00-00-429999__sa_0.6275148606.png,0.6275148606,99,0.4916740151
/content/dataset/2024-06-22_00-00-00-449552__sa_0.6352950597.png,0.6352950597,99,0.4928321536
/content/dataset/2024-06-22_00-00-00-454917__sa_0.6431112156.png,0.6431112156,99,0.4938789179
/content/dataset/2024-06-22_00-00-00-473257__sa_0.6509381056.png,0.6509381056,99,0.4948249229
/content/dataset/2024-06-22_00-00-00-480272__sa_0.6588036737.png,0.6588036737,99,0.4956797748
/content/dataset/2024-06-22_00-00-00-532759__sa_0.6666802979.png,0.6666802979,99,0.4964521688
/content/dataset/2024-06-22_00-00-00-539232__sa_0.6746638484.png,0.6746638484,99,0.4971499769
/content/dataset/2024-06-22_00-00-00-556340__sa_0.6826573725.png,0.6826573725,99,0.4977803274
/content/dataset/2024-06-22_00-00-00-563161__sa_0.6906871057.png,0.6906871057,99,0.498349675
/content/dataset/2024-06-22_00-00-00-581325__sa_0.6987304854.png,0.6987304854,99,0.498863866
/content/dataset/2024-06-22_00-00-00-587388__sa_0.7068103433.png,0.7068103433,99,0.4993281949
/content/dataset/2024-06-22_00-00-00-604924__sa_0.7149021740.png,0.714902174,99,0.4997474572
/content/dataset/2024-06-22_00-00-00-609942__sa_0.7230290761.png,0.7230290761,99,0.5001259955
/content/dataset/2024-06-22_00-00-00-627277__sa_0.7311671233.png,0.7311671233,99,0.5004677425
/content/dataset/2024-06-22_00-00-00-632788__sa_0.7393387303.png,0.7393387303,99,0.5007762586
/content/dataset/2024-06-22_00-00-00-650528__sa_0.7475213666.png,0.7475213666,99,0.501054767
/content/dataset/2024-06-22_00-00-00-656023__sa_0.7557384915.png,0.7557384915,99,0.5013061842
/content/dataset/2024-06-22_00-00-00-674082__sa_0.7639695883.png,0.7639695883,99,0.5015331493
/content/dataset/2024-06-22_00-00-00-680098__sa_0.7722367978.png,0.7722367978,99,0.5017380488
/content/dataset/2024-06-22_00-00-00-697989__sa_0.7805130711.png,0.7805130711,99,0.5019230403
/content/dataset/2024-06-22_00-00-00-703855__sa_0.7888261089.png,0.7888261089,99,0.5020900739
/content/dataset/2024-06-22_00-00-00-721701__sa_0.7971508780.png,0.797150878,99,0.5022409107
/content/dataset/2024-06-22_00-00-00-727981__sa_0.8055119228.png,0.8055119228,99,0.5023771412
/content/dataset/2024-06-22_00-00-00-744998__sa_0.8138849349.png,0.8138849349,99,0.5025002007
/content/dataset/2024-06-22_00-00-00-749986__sa_0.8222920523.png,0.8222920523,99,0.502611384
/content/dataset/2024-06-22_00-00-00-767646__sa_0.8307101259.png,0.8307101259,99,0.5027118585
/content/dataset/2024-06-22_00-00-00-773136__sa_0.8391624675.png,0.8391624675,99,0.5028026764
/content/dataset/2024-06-22_00-00-00-791715__sa_0.8476257987.png,0.8476257987,99,0.5028847857
/content/dataset/2024-06-22_00-00-00-796104__sa_0.8561250196.png,0.8561250196,99,0.5029590402
/content/dataset/2024-06-22_00-00-00-841709__sa_0.8646353970.png,0.864635397,99,0.5030262083
/content/dataset/2024-06-22_00-00-00-847911__sa_0.8732363067.png,0.8732363067,99,0.503086982
/content/dataset/2024-06-22_00-00-00-865653__sa_0.8818491821.png,0.8818491821,99,0.5031419838
/content/dataset/2024-06-22_00-00-00-871635__sa_0.8904975400.png,0.89049754,99,0.5031917739
/content/dataset/2024-06-22_00-00-00-890502__sa_0.8991560082.png,0.8991560082,99,0.5032368561
/content/dataset/2024-06-22_00-00-00-896690__sa_0.9078564000.png,0.9078564,99,0.5032776841
/content/dataset/2024-06-22_00-00-00-915188__sa_0.9165657825.png,0.9165657825,99,0.503314666
/content/dataset/2024-06-22_00-00-00-920207__sa_0.9253132186.png,0.9253132186,99,0.5033481689
/content/dataset/2024-06-22_00-00-00-938709__sa_0.9340717406.png,0.9340717406,99,0.5033785238
/content/dataset/2024-06-22_00-00-00-946098__sa_0.9428682113.png,0.9428682113,99,0.5034060285
/content/dataset/2024-06-22_00-00-00-965161__sa_0.9516774673.png,0.9516774673,99,0.5034309517
/content/dataset/2024-06-22_00-00-00-970148__sa_0.9605248456.png,0.9605248456,99,0.5034535353
/content/dataset/2024-06-22_00-00-00-989099__sa_0.9693833027.png,0.9693833027,99,0.503473998
/content/dataset/2024-06-22_00-00-00-994623__sa_0.9782795773.png,0.9782795773,99,0.5034925372
/content/dataset/2024-06-22_00-00-01-013946__sa_0.9871878700.png,0.98718787,99,0.5035093312
/content/dataset/2024-06-22_00-00-01-019961__sa_0.9961328149.png,0.9961328149,99,0.5035245414
/content/dataset/2024-06-22_00-00-01-038802__sa_1.0050909038.png,1.0050909038,99,0.5035383138
/content/dataset/2024-06-22_00-00-01-044895__sa_1.0140874939.png,1.0140874939,99,0.5035507808
/content/dataset/2024-06-22_00-00-01-063394__sa_1.0230943356.png,1.0230943356,99,0.5035620624
/content/dataset/2024-06-22_00-00-01-069382__sa_1.0321401811.png,1.0321401811,99,0.5035722677
/content/dataset/2024-06-22_00-00-01-089804__sa_1.0411970034.png,1.0411970034,99,0.5035814956
/content/dataset/2024-06-22_00-00-01-095369__sa_1.0502947764.png,1.0502947764,99,0.503589836
/content/dataset/2024-06-22_00-00-01-114131__sa_1.0594005699.png,1.0594005699,99,0.5035973708
/content/dataset/2024-06-22_00-00-01-166424__sa_1.0685458889.png,1.0685458889,99,0.5036041744
/content/dataset/2024-06-22_00-00-01-172912__sa_1.0777977843.png,1.0777977843,99,0.5036103147
/content/dataset/2024-06-22_00-00-01-191513__sa_1.0870606666.png,1.0870606666,99,0.5036158534
/content/dataset/2024-06-22_00-00-01-196838__sa_1.0963614254.png,1.0963614254,99,0.5036208468
/content/dataset/2024-06-22_00-00-01-217107__sa_1.1056727128.png,1.1056727128,99,0.5036253461
/content/dataset/2024-06-22_00-00-01-221758__sa_1.1150239792.png,1.1150239792,99,0.5036293979
/content/dataset/2024-06-22_00-00-01-239858__sa_1.1243847404.png,1.1243847404,99,0.5036330449
/content/dataset/2024-06-22_00-00-01-246403__sa_1.1337825637.png,1.1337825637,99,0.5036363258
/content/dataset/2024-06-22_00-00-01-265096__sa_1.1431923609.png,1.1431923609,99,0.5036392759
/content/dataset/2024-06-22_00-00-01-270085__sa_1.1526396098.png,1.1526396098,99,0.5036419272
/content/dataset/2024-06-22_00-00-01-288458__sa_1.1620978823.png,1.1620978823,99,0.503644309
/content/dataset/2024-06-22_00-00-01-294651__sa_1.1715918522.png,1.1715918522,99,0.5036464477
/content/dataset/2024-06-22_00-00-01-313673__sa_1.1810982027.png,1.1810982027,99,0.5036483676
/content/dataset/2024-06-22_00-00-01-319624__sa_1.1906425385.png,1.1906425385,99,0.5036500904
/content/dataset/2024-06-22_00-00-01-338697__sa_1.2001988416.png,1.2001988416,99,0.5036516361
/content/dataset/2024-06-22_00-00-01-344196__sa_1.2097932892.png,1.2097932892,99,0.5036530227
/content/dataset/2024-06-22_00-00-01-361694__sa_1.2193987365.png,1.2193987365,99,0.5036542663
/content/dataset/2024-06-22_00-00-01-367214__sa_1.2290391946.png,1.2290391946,99,0.5036553818
/content/dataset/2024-06-22_00-00-01-384937__sa_1.2386906762.png,1.2386906762,99,0.5036563824
/content/dataset/2024-06-22_00-00-02-392674__sa_0.0011660961.png,0.0011660961,0,0.0031609212
/content/dataset/2024-06-22_00-00-02-631634__sa_0.0050000000.png,0.005,99,0.0007887805
/content/dataset/2024-06-22_00-00-02-652464__sa_0.0100122633.png,0.0100122633,99,0.001676526
/content/dataset/2024-06-22_00-00-02-657557__sa_0.0150641103.png,0.0150641103,99,0.0029620879
/content/dataset/2024-06-22_00-00-02-712131__sa_0.0201259289.png,0.0201259289,99,0.0046074097
/content/dataset/2024-06-22_00-00-02-717321__sa_0.0252972918.png,0.0252972918,99,0.0065881511
/content/dataset/2024-06-22_00-00-02-736119__sa_0.0304786377.png,0.0304786377,99,0.0088728774
/content/dataset/2024-06-22_00-00-02-741613__sa_0.0356975126.png,0.0356975126,99,0.0114359555
/content/dataset/2024-06-22_00-00-02-760156__sa_0.0409274869.png,0.0409274869,99,0.0142517107
/content/dataset/2024-06-22_00-00-02-765669__sa_0.0461955581.png,0.0461955581,99,0.0172995741
/content/dataset/2024-06-22_00-00-02-784686__sa_0.0514736047.png,0.0514736047,99,0.0205582463
/content/dataset/2024-06-22_00-00-02-789673__sa_0.0567896829.png,0.0567896829,99,0.0240112051
/content/dataset/2024-06-22_00-00-02-808454__sa_0.0621167393.png,0.0621167393,99,0.0276409096
/content/dataset/2024-06-22_00-00-02-814024__sa_0.0674803538.png,0.0674803538,99,0.031433996
/content/dataset/2024-06-22_00-00-02-833780__sa_0.0728550277.png,0.0728550277,99,0.0353759268
/content/dataset/2024-06-22_00-00-02-838768__sa_0.0782692952.png,0.0782692952,99,0.0394563364
/content/dataset/2024-06-22_00-00-02-858950__sa_0.0836945510.png,0.083694551,99,0.0436630914
/content/dataset/2024-06-22_00-00-02-864560__sa_0.0891603284.png,0.0891603284,99,0.0479880932
/content/dataset/2024-06-22_00-00-02-884003__sa_0.0946361532.png,0.0946361532,99,0.0524210723
/content/dataset/2024-06-22_00-00-02-903052__sa_0.1001508622.png,0.1001508622,99,0.0569555467
/content/dataset/2024-06-22_00-00-02-909038__sa_0.1057036786.png,0.1057036786,99,0.0615855774
/content/dataset/2024-06-22_00-00-02-928073__sa_0.1112664690.png,0.111266469,99,0.0663030718
/content/dataset/2024-06-22_00-00-02-932603__sa_0.1168692498.png,0.1168692498,99,0.0711036323
/content/dataset/2024-06-22_00-00-02-951918__sa_0.1224835453.png,0.1224835453,99,0.0759805224
/content/dataset/2024-06-22_00-00-02-957906__sa_0.1281360826.png,0.1281360826,99,0.0809302504
/content/dataset/2024-06-22_00-00-03-011495__sa_0.1337985983.png,0.1337985983,99,0.0859469185
/content/dataset/2024-06-22_00-00-03-016488__sa_0.1395682993.png,0.1395682993,99,0.0910346236
/content/dataset/2024-06-22_00-00-03-035664__sa_0.1453499761.png,0.1453499761,99,0.096187808
/content/dataset/2024-06-22_00-00-03-040619__sa_0.1511679487.png,0.1511679487,99,0.10140383
/content/dataset/2024-06-22_00-00-03-060070__sa_0.1569949045.png,0.1569949045,99,0.1066776638
/content/dataset/2024-06-22_00-00-03-080089__sa_0.1628628979.png,0.1628628979,99,0.1120078958
/content/dataset/2024-06-22_00-00-03-100086__sa_0.1687735710.png,0.168773571,99,0.1173934085
/content/dataset/2024-06-22_00-00-03-106631__sa_0.1747215648.png,0.1747215648,99,0.1228326742
/content/dataset/2024-06-22_00-00-03-126219__sa_0.1806815357.png,0.1806815357,99,0.128321859
/content/dataset/2024-06-22_00-00-03-145730__sa_0.1866806746.png,0.1866806746,99,0.1338601608
/content/dataset/2024-06-22_00-00-03-151716__sa_0.1927188368.png,0.1927188368,99,0.1394468464
